"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.06288139007785e-06,0.0784455218577058,0.311,0.285,0.0192721653648916,"A-B01","RDH13"
1.07263208213626e-06,0.0541239449845522,0.52,0.485,0.0194489649132946,"A-B01","TBL2"
1.07593785587283e-06,0.0569203104448143,0.363,0.333,0.0195089052026862,"A-B01","RNGTT"
1.07722033115202e-06,0.0771037404179691,0.287,0.262,0.0195321590444484,"A-B01","CDKN3"
1.08148448513251e-06,0.0755890679735107,0.181,0.162,0.0196094766844227,"A-B01","ERMP1"
1.08504031143791e-06,0.0510116258007243,0.349,0.32,0.0196739509269922,"A-B01","MRFAP1L1"
1.09041987190101e-06,0.0602717163617016,0.341,0.313,0.0197714931173092,"A-B01","PCDHB16"
1.09494158173476e-06,0.0745341707900362,0.209,0.189,0.0198534807600146,"A-B01","BCL6"
1.09777999908291e-06,0.0523428266115348,0.505,0.471,0.0199049469433713,"A-B01","IFRD1"
1.1048751222929e-06,0.0457172833190081,0.524,0.489,0.0200335957174148,"A-B01","UBQLN4"
1.10651573755798e-06,0.0696843745446434,0.292,0.267,0.0200633433534013,"A-B01","ZNF322"
1.11887374745106e-06,0.0603748082251034,0.252,0.228,0.0202874187887826,"A-B01","ERCC5"
1.13821484788155e-06,0.0493367264270064,0.177,0.157,0.0206381116217883,"A-B01","NEIL3"
1.15687577880199e-06,0.0601175202612184,0.386,0.357,0.0209764716212377,"A-B01","ADORA2B"
1.16190676679735e-06,-0.116623278671202,0.507,0.508,0.0210676934955695,"A-B01","COMMD4"
1.17352461396321e-06,0.0425573508619582,0.606,0.57,0.0212783483003809,"A-B01","RABL6"
1.19210702952175e-06,0.0687751300706341,0.325,0.298,0.0216152846592884,"A-B01","GORASP1"
1.19241054943113e-06,0.0640060543612189,0.289,0.265,0.0216207880822852,"A-B01","ZCCHC4"
1.23450844581195e-06,0.0589671568778141,0.317,0.291,0.0223841071394623,"A-B01","EYA4"
1.24579718735134e-06,0.0877753495235956,0.15,0.133,0.0225887946010545,"A-B01","C3orf52"
1.24922684519834e-06,0.0485824096554092,0.641,0.601,0.0226509811571363,"A-B01","TXNL1"
1.25242738445894e-06,0.0517482243426401,0.528,0.493,0.0227090133350095,"A-B01","SNTB1"
1.26411026743119e-06,0.0431058029989796,0.734,0.697,0.0229208473690623,"A-B01","ABCB6"
1.2724963064575e-06,0.0505044458568893,0.294,0.267,0.0230729030286873,"A-B01","RNF103"
1.28433256083467e-06,0.0433203590667798,0.529,0.495,0.0232875179930542,"A-B01","RRAGA"
1.28758462206303e-06,0.0413748617224982,0.417,0.386,0.0233464843672469,"A-B01","APOD"
1.28828631608522e-06,0.051739899088569,0.445,0.414,0.0233592074832572,"A-B01","PDCD11"
1.28900966819357e-06,0.043172280373915,0.328,0.3,0.0233723233036859,"A-B01","SNX30"
1.2916925973332e-06,0.0722972338825327,0.247,0.225,0.0234209701748456,"A-B01","SHPK"
1.29704841827035e-06,0.0728478216667292,0.186,0.167,0.0235180819200779,"A-B01","ZNF827"
1.29758889392717e-06,0.056832266196982,0.296,0.271,0.0235278818246874,"A-B01","H1-4"
1.30263717688537e-06,0.0416927845583148,0.873,0.855,0.0236194172912855,"A-B01","MMADHC"
1.31840758767702e-06,0.0440400253049816,0.763,0.727,0.0239053663797598,"A-B01","METTL13"
1.32689696429959e-06,0.0271279854300497,0.995,0.995,0.0240592957566801,"A-B01","SPARC"
1.34686089152513e-06,0.0557162434950511,0.344,0.315,0.0244212816851336,"A-B01","SLC30A6"
1.35089125414051e-06,0.0494986402824429,0.356,0.328,0.0244943602200758,"A-B01","HYLS1"
1.35633418830602e-06,-0.0499882499405528,0.903,0.898,0.0245930515023648,"A-B01","PSMB1"
1.3575618334752e-06,0.0759520442605233,0.21,0.19,0.0246153111645724,"A-B01","LYRM1"
1.37798396265495e-06,0.0429584097357369,0.585,0.549,0.0249856052108596,"A-B01","MED14"
1.38718067941572e-06,0.0557418925184983,0.221,0.199,0.0251523600791659,"A-B01","MAN1C1"
1.38722122581207e-06,0.0515399007082109,0.418,0.387,0.0251530952664244,"A-B01","MOSMO"
1.39798269464786e-06,0.0564771078460924,0.276,0.251,0.025348222219355,"A-B01","MTF2"
1.39893595557823e-06,0.0507283191945902,0.194,0.174,0.0253655067465446,"A-B01","CDK19"
1.41379103069829e-06,0.0827416354702524,0.151,0.134,0.0256348589686214,"A-B01","RLBP1"
1.42011022492997e-06,0.0750131693086635,0.194,0.174,0.0257494385984303,"A-B01","DPH7"
1.42276742266533e-06,0.0513531134389655,0.657,0.622,0.0257976189077677,"A-B01","CLUH"
1.43178298196733e-06,0.0579381341775732,0.353,0.325,0.0259610890290317,"A-B01","CHEK2"
1.43447936610233e-06,0.101858219503904,0.127,0.112,0.0260099798661674,"A-B01","ARHGAP26"
1.44014388531877e-06,0.0542073689936182,0.244,0.222,0.0261126889286,"A-B01","PLCB4"
1.44719264174468e-06,-0.0398420077636708,0.93,0.925,0.0262404969801146,"A-B01","ATP5MC2"
1.45330989366285e-06,0.0332124427986941,0.438,0.404,0.0263514149918947,"A-B01","USP6NL"
1.4635543385316e-06,0.0485772261242546,0.439,0.406,0.0265371672662549,"A-B01","MTHFD1L"
1.47384504106925e-06,0.0867466424437073,0.283,0.26,0.0267237582846677,"A-B01","LRP5"
1.47776528985797e-06,0.0569677725017021,0.485,0.449,0.0267948402357047,"A-B01","WDR73"
1.5238851105985e-06,0.0539211121793993,0.366,0.338,0.0276310848253721,"A-B01","AMDHD2"
1.54187146225556e-06,0.0333813215729674,0.555,0.516,0.0279572133536177,"A-B01","PNISR"
1.54638741730551e-06,0.0433559186695887,0.5,0.466,0.0280390966505836,"A-B01","TMEM127"
1.56031078843489e-06,0.0695925218286217,0.291,0.266,0.0282915552159015,"A-B01","PM20D2"
1.5655287751901e-06,0.058774138768484,0.343,0.316,0.0283861677517469,"A-B01","CDKN1B"
1.56970590177432e-06,0.0340779417599752,0.337,0.309,0.0284619074109719,"A-B01","DENND4A"
1.56974872472201e-06,0.0691686129977047,0.226,0.204,0.0284626838766595,"A-B01","NUDT9"
1.57623726703653e-06,0.0812564593147336,0.124,0.109,0.0285803341259064,"A-B01","WDPCP"
1.58761676240955e-06,0.0486879732468418,0.505,0.47,0.0287866671360099,"A-B01","CCNK"
1.58909086902408e-06,0.107450582167735,0.177,0.158,0.0288133956371446,"A-B01","NPHP4"
1.5939202407795e-06,0.0378055123423405,0.43,0.398,0.0289009618058139,"A-B01","KHDC4"
1.59506077229147e-06,0.0672459131313938,0.302,0.276,0.0289216419231889,"A-B01","DDIAS"
1.6038364557245e-06,0.04666341570341,0.749,0.716,0.0290807626151966,"A-B01","ITPK1"
1.60736909521043e-06,0.0434158000704495,0.499,0.467,0.0291448164343554,"A-B01","GALNT11"
1.64125697682701e-06,0.0734559717372645,0.222,0.201,0.0297592715038273,"A-B01","CHRNA5"
1.64185955518282e-06,0.0528514334782071,0.455,0.423,0.0297701974545748,"A-B01","MFSD14A"
1.64897240731089e-06,0.0397417177295007,0.454,0.42,0.0298991676893611,"A-B01","ITGB1"
1.65068607579715e-06,0.0447758153513418,0.31,0.283,0.0299302399263539,"A-B01","NT5DC1"
1.66114338537178e-06,0.10999242811481,0.192,0.173,0.0301198518635611,"A-B01","ELMOD2"
1.70390732603767e-06,0.0461670626856383,0.598,0.564,0.0308952476357151,"A-B01","FHOD1"
1.71879392683444e-06,0.0903722493564247,0.263,0.24,0.0311651714813621,"A-B01","RECQL4"
1.72242385343341e-06,0.0703428108588267,0.224,0.203,0.0312309893104546,"A-B01","SAV1"
1.73404662714926e-06,0.0967281425729984,0.164,0.146,0.0314417334434704,"A-B01","ARSA"
1.74067337164592e-06,0.0451415995024173,0.418,0.385,0.0315618895746838,"A-B01","SUZ12"
1.74833062336059e-06,0.0581562145621494,0.497,0.463,0.0317007308627743,"A-B01","CLASRP"
1.79544338805397e-06,0.0435282455503496,0.412,0.38,0.0325549795121946,"A-B01","GFM2"
1.79598143913752e-06,0.0857138659369916,0.27,0.247,0.0325647354544415,"A-B01","CLEC16A"
1.81904274972665e-06,0.0401271620343879,0.763,0.729,0.0329828831380436,"A-B01","CKAP5"
1.82265926738056e-06,0.0518234322913028,0.376,0.348,0.0330484578361443,"A-B01","TOM1L1"
1.8675060271006e-06,0.0635182932994149,0.312,0.286,0.0338616192833881,"A-B01","CMIP"
1.8858716980392e-06,0.031808817178393,0.322,0.294,0.0341946256288468,"A-B01","INO80C"
1.89713949521551e-06,0.0409988937863175,0.754,0.725,0.0343989333272477,"A-B01","CTSL"
1.91548193082106e-06,0.0458084281605631,0.808,0.78,0.0347315183696475,"A-B01","SORT1"
1.9324806506937e-06,0.0391798516377159,0.593,0.555,0.0350397391583782,"A-B01","MORF4L1"
1.93579405423808e-06,0.0248153357340404,0.312,0.284,0.0350998177914448,"A-B01","KCTD13"
1.97305563311597e-06,0.0523413309456511,0.613,0.578,0.0357754447396588,"A-B01","AP1B1"
1.97659186263868e-06,-0.0644659547214586,0.808,0.8,0.0358395636533646,"A-B01","RAB1B"
1.9818438779401e-06,0.0254860041348235,0.984,0.983,0.0359347931948098,"A-B01","EIF4A1"
1.99788458279417e-06,0.0539958757054104,0.58,0.545,0.0362256432552239,"A-B01","RSL1D1"
2.02573254576333e-06,0.0565760495140806,0.314,0.288,0.0367305825197807,"A-B01","CEP164"
2.04260620588913e-06,0.0323972128771475,0.867,0.848,0.0370365357251817,"A-B01","ARPC1A"
2.06109443889922e-06,0.114536344720393,0.153,0.137,0.0373717643661206,"A-B01","GLIS3"
2.09754594483307e-06,0.0364790552281766,0.181,0.162,0.0380327030717132,"A-B01","REL"
2.10021092023529e-06,0.107558945217061,0.223,0.202,0.0380810244057063,"A-B01","TAF1C"
2.11418343625206e-06,0.0562216576059659,0.378,0.348,0.0383343740661224,"A-B01","FITM2"
2.12242140037744e-06,0.0370849289349172,0.603,0.569,0.0384837448316438,"A-B01","PRRC2A"
2.13539413364131e-06,0.0373740994983743,0.397,0.365,0.0387189664311843,"A-B01","SPIN1"
2.14182248965811e-06,0.0564308379244477,0.569,0.536,0.0388355253824809,"A-B01","MAGT1"
2.15040749867312e-06,0.0534890542232481,0.52,0.486,0.0389911887659411,"A-B01","SPG7"
2.15618855012902e-06,0.0817016112008395,0.175,0.157,0.0390960107909394,"A-B01","ZFP57"
2.17016753334746e-06,0.0518700249681057,0.529,0.495,0.0393494777146562,"A-B01","INTS6"
2.18522032791808e-06,0.0881251378076451,0.179,0.16,0.0396224149858106,"A-B01","FHIP1B"
2.21266714763133e-06,0.0447805073410289,0.446,0.415,0.0401200807208513,"A-B01","ITGA3"
2.21388233795481e-06,0.0296406408630112,0.988,0.987,0.0401421145517966,"A-B01","TUBA1B"
2.23851328955181e-06,0.0719038655426221,0.277,0.253,0.0405887229661534,"A-B01","ZBTB4"
2.2483332937985e-06,0.0576012956947323,0.139,0.123,0.0407667792831545,"A-B01","TCEAL3"
2.24865016829802e-06,0.0558145622406367,0.415,0.384,0.0407725248515797,"A-B01","RLIM"
2.27076902331518e-06,0.0669405777064833,0.275,0.25,0.0411735839307509,"A-B01","KCTD9"
2.27571265343953e-06,0.0832504453624119,0.182,0.164,0.0412632218321656,"A-B01","SNX11"
2.27755299249381e-06,0.0453584138178313,0.751,0.72,0.0412965908598977,"A-B01","KDM1A"
2.31353377689859e-06,0.0573457992368287,0.53,0.496,0.0419489944427252,"A-B01","ETV6"
2.31759591743244e-06,0.0445351703032026,0.325,0.3,0.042022649174885,"A-B01","C15orf61"
2.33190539422781e-06,0.0443585337953578,0.898,0.874,0.0422821086081387,"A-B01","NONO"
2.35542002712793e-06,0.0542017084608236,0.51,0.476,0.0427084759318837,"A-B01","TNPO1"
2.36688008376159e-06,0.0368035619190652,0.486,0.453,0.0429162696787652,"A-B01","TM2D1"
2.37651389727677e-06,0.0468384816201037,0.283,0.258,0.0430909499854223,"A-B01","LRP1"
2.37770810072321e-06,0.048109115060802,0.492,0.457,0.0431126032823132,"A-B01","RARA"
2.38779409535934e-06,0.0401679827755055,0.262,0.238,0.0432954825370556,"A-B01","HPCAL1"
2.40740614186364e-06,0.112788828104841,0.156,0.139,0.0436510881642714,"A-B01","ANKRD18B"
2.42837772471338e-06,0.0577051533666167,0.477,0.444,0.044031344904503,"A-B01","BAG3"
2.43149586487532e-06,0.0487260439399452,0.703,0.67,0.0440878830219194,"A-B01","PLXNB2"
2.43314867615314e-06,0.0460114698871563,0.3,0.274,0.0441178517960088,"A-B01","ZKSCAN8"
2.44623877598156e-06,0.0463197221754386,0.316,0.29,0.0443552014860977,"A-B01","PXK"
2.44870004200657e-06,0.0411136783188281,0.769,0.735,0.0443998291616631,"A-B01","GANAB"
2.45031969041137e-06,0.070696414618459,0.199,0.179,0.0444291966265389,"A-B01","FANCC"
2.45292434596131e-06,0.0209994931173594,0.292,0.265,0.0444764242409704,"A-B01","MADD"
2.45430994421941e-06,0.0418381229665299,0.373,0.343,0.0445015479085863,"A-B01","TYK2"
2.45723126837574e-06,0.0557942149495567,0.217,0.196,0.0445545173581889,"A-B01","SESN2"
2.51512812375391e-06,0.0612410076090616,0.358,0.331,0.0456043031399059,"A-B01","SORBS2"
2.52608650726295e-06,0.0703661476950888,0.247,0.225,0.0458030005496918,"A-B01","ZCCHC7"
2.5295006386585e-06,0.0527400299876983,0.276,0.253,0.0458649055801558,"A-B01","METTL6"
2.56250145854992e-06,0.053992693028226,0.439,0.406,0.0464632764464271,"A-B01","CCDC137"
2.5896868796588e-06,0.0622746578439323,0.448,0.418,0.0469562025019733,"A-B01","CDC42BPB"
2.60248857154326e-06,0.0248553986203484,0.994,0.994,0.0471883227792224,"A-B01","PYGB"
2.60555238419431e-06,0.0451319147613775,0.64,0.605,0.0472438758302112,"A-B01","RNPEP"
2.63973992244293e-06,0.0470006070301807,0.55,0.514,0.0478637642737352,"A-B01","TNIP2"
2.64017116115992e-06,0.0720422598278516,0.223,0.202,0.0478715834941516,"A-B01","DUSP22"
2.64773636838192e-06,0.0678822331684281,0.191,0.172,0.0480087558315009,"A-B01","B3GNT5"
2.65380958533206e-06,0.0461485353768665,0.926,0.912,0.0481188754012408,"A-B01","CD9"
2.67501158154079e-06,-0.0979329558637223,0.573,0.575,0.0485033099964975,"A-B01","SCAND1"
2.67896662184773e-06,0.0451740569985359,0.382,0.352,0.048575022787343,"A-B01","SDR39U1"
2.68299066834466e-06,0.0622044863428474,0.532,0.499,0.0486479867984254,"A-B01","IER2"
2.68563186476695e-06,0.0436182281204414,0.368,0.339,0.0486958769719543,"A-B01","CEP192"
2.73673674352428e-06,0.0485080427889386,0.669,0.633,0.0496225106335823,"A-B01","AMFR"
2.74458291323655e-06,0.0311096436390694,0.461,0.426,0.0497647773828052,"A-B01","GPR108"
2.77256189779681e-06,0.041178428563742,0.319,0.292,0.0502720923308518,"A-B01","MPST"
2.7727237511066e-06,0.0678417056775338,0.241,0.22,0.0502750270550648,"A-B01","WASF1"
2.81225259163709e-06,0.0510699887945112,0.33,0.304,0.0509917639915637,"A-B01","TMEM161B"
2.81890364193736e-06,0.0371335293295029,0.444,0.411,0.0511123608356082,"A-B01","ZMYM2"
2.84198790657703e-06,0.049083317407337,0.588,0.555,0.0515309247220547,"A-B01","MMP2"
2.87585725124004e-06,0.0422071896432458,0.543,0.508,0.0521450436794844,"A-B01","SLC31A1"
2.88238717931519e-06,0.0440857100799896,0.756,0.725,0.052263444335343,"A-B01","PLEC"
2.8920608209293e-06,0.0604201377983979,0.22,0.2,0.0524388468050901,"A-B01","ANKRD26"
2.91788872356392e-06,0.0408702011490326,0.501,0.465,0.0529071583356609,"A-B01","CD81"
2.9326454565151e-06,0.0332060304905202,0.26,0.237,0.0531747274175319,"A-B01","C1GALT1"
2.93671799149348e-06,0.0457133763685083,0.329,0.301,0.0532485706217598,"A-B01","PIGX"
2.95533460424899e-06,0.0619117152335051,0.248,0.225,0.0535861270442427,"A-B01","NUMBL"
2.96846126115095e-06,0.0382069327171159,0.301,0.275,0.053824139587189,"A-B01","TBC1D17"
2.97024742256264e-06,0.0441621430237912,0.453,0.42,0.0538565262659058,"A-B01","TM9SF4"
3.03126745411486e-06,0.0957137340204417,0.133,0.117,0.0549629414780106,"A-B01","RALGAPA1"
3.04302084052057e-06,-0.053260538346281,0.864,0.857,0.0551760538803189,"A-B01","DNAJA1"
3.05102457505806e-06,0.0837410800791627,0.116,0.101,0.0553211775949528,"A-B01","HSD17B8"
3.06087487406905e-06,0.0516916494043124,0.662,0.629,0.05549978321662,"A-B01","LMNB1"
3.06401425626602e-06,0.0514144648486068,0.367,0.339,0.0555567064946155,"A-B01","NR2F2"
3.06789854665043e-06,0.0345541011552559,0.685,0.647,0.0556271364478656,"A-B01","PTAR1"
3.07752709513457e-06,0.0607527969866446,0.143,0.127,0.05580172128898,"A-B01","CCDC136"
3.08121387851177e-06,0.0455802333042103,0.362,0.333,0.0558685700451755,"A-B01","PTCD1"
3.10240689101392e-06,0.0469603249135057,0.512,0.475,0.0562528417478644,"A-B01","DELE1"
3.10839245094572e-06,0.0447915421772821,0.556,0.522,0.0563613719205478,"A-B01","PCBP1"
3.13862102108537e-06,0.0734055802467986,0.261,0.239,0.0569094763543199,"A-B01","RNF217"
3.15035794191039e-06,0.0706635860585507,0.157,0.14,0.0571222902027191,"A-B01","FANCM"
3.20918776042006e-06,0.0581938634705788,0.217,0.196,0.0581889924719366,"A-B01","MRM3"
3.23768261612443e-06,0.0445345111494744,0.446,0.414,0.0587056611955681,"A-B01","HARS2"
3.24570219192442e-06,0.0519464554428752,0.337,0.311,0.0588510721439735,"A-B01","DNASE1L1"
3.26371789890153e-06,0.0486993038411203,0.705,0.671,0.0591777329428826,"A-B01","ADGRE5"
3.29561803400649e-06,0.0625480503505456,0.156,0.139,0.0597561461926057,"A-B01","UFL1"
3.34568910929296e-06,0.106345830814066,0.117,0.103,0.0606640349296999,"A-B01","ZNF331"
3.34678766934337e-06,0.0461816988340786,0.525,0.491,0.060683954020534,"A-B01","TMEM69"
3.39167072249899e-06,0.045626581443717,0.399,0.369,0.0614977735403518,"A-B01","RETREG3"
3.41313972253601e-06,0.0364596542862241,0.736,0.699,0.0618870494490229,"A-B01","DCTD"
3.45396345712679e-06,0.0644920118352788,0.216,0.195,0.0626272654046229,"A-B01","TCEAL9"
3.45404226438496e-06,0.0511999216213521,0.411,0.382,0.0626286943378281,"A-B01","RNF213"
3.46967314424374e-06,0.0485804801807429,0.433,0.402,0.0629121134514275,"A-B01","GGCX"
3.47856467444205e-06,-0.0303215066917772,0.982,0.982,0.0630733346769833,"A-B01","NME2"
3.48195945274361e-06,0.0500388437147601,0.548,0.513,0.0631348887971472,"A-B01","TSC22D4"
3.49717954667988e-06,0.0455731663628883,0.464,0.433,0.0634108595403996,"A-B01","STARD7"
3.50416883232027e-06,0.0642611584127215,0.275,0.252,0.0635375892676311,"A-B01","PGAP1"
3.5143175005651e-06,0.0465355506246765,0.426,0.397,0.0637216049202464,"A-B01","PITHD1"
3.54609293501798e-06,0.0407639363301827,0.704,0.671,0.064297757097746,"A-B01","PGRMC2"
3.54996052176112e-06,0.0441862119179393,0.237,0.216,0.0643678841805726,"A-B01","CRLF3"
3.55154612813534e-06,0.0663303173757585,0.389,0.36,0.0643966343953499,"A-B01","RING1"
3.55160574053158e-06,0.0439280596624358,0.522,0.489,0.0643977152873186,"A-B01","PCYT1A"
3.57990887483734e-06,0.0380448977763344,0.298,0.273,0.0649109077185507,"A-B01","PARD6G"
3.58881016783013e-06,0.0946352131450112,0.145,0.129,0.065072305963096,"A-B01","SEMA3A"
3.60276205031491e-06,0.0408518949173399,0.733,0.698,0.06532528149631,"A-B01","RUSF1"
3.61098182529014e-06,0.0497940264838095,0.391,0.361,0.0654743224561607,"A-B01","NOL9"
3.63503302854072e-06,0.0477229509365567,0.426,0.394,0.0659104188735002,"A-B01","N4BP1"
3.65632194052093e-06,0.0595765460649849,0.25,0.228,0.0662964294255255,"A-B01","FYCO1"
3.6667819198691e-06,0.0453885400084348,0.503,0.467,0.0664860897710664,"A-B01","CD2BP2"
3.67641319230609e-06,0.044087860579994,0.461,0.428,0.066660724002894,"A-B01","TANC2"
3.71128849450337e-06,0.05527470799503,0.273,0.25,0.067293082982335,"A-B01","LETMD1"
3.72061951020425e-06,0.0459159547121529,0.366,0.337,0.0674622729590235,"A-B01","C7orf25"
3.72262755609965e-06,0.0583490424629711,0.337,0.31,0.0674986828471989,"A-B01","CMTM7"
3.72564111960404e-06,0.0405364199687488,0.421,0.389,0.0675533247806605,"A-B01","MAP3K20"
3.73367650987743e-06,-0.130935967898451,0.43,0.437,0.0676990224770975,"A-B01","XRCC6"
3.76177023296364e-06,0.0613718301845367,0.246,0.225,0.0682084178640967,"A-B01","TAF1A"
3.76553282856735e-06,0.046865569378975,0.451,0.419,0.0682766412475832,"A-B01","ACTR6"
3.83226958748437e-06,0.042546929670027,0.384,0.355,0.0694867121602666,"A-B01","PCMTD2"
3.8416616752238e-06,0.0520237348096271,0.262,0.239,0.069657009495158,"A-B01","YEATS2"
3.84233594846891e-06,0.0550345094509752,0.2,0.18,0.0696692354176382,"A-B01","SYT11"
3.86984067807222e-06,-0.085077763681598,0.765,0.758,0.0701679511748056,"A-B01","UBE2S"
3.88233054557065e-06,0.0542714393149275,0.252,0.23,0.0703944174522871,"A-B01","PRDM7"
3.88389346206323e-06,0.0760557602627576,0.269,0.247,0.0704227562541304,"A-B01","XRCC2"
3.90677086332726e-06,0.0487053329184794,0.204,0.184,0.0708375692938499,"A-B01","RHOBTB2"
3.97468069167293e-06,0.0242240895238802,0.571,0.532,0.0720689103014136,"A-B01","TBC1D20"
3.97708131670828e-06,0.0441506360003505,0.217,0.197,0.0721124384345545,"A-B01","MICAL1"
4.05479180864374e-06,0.0525282749301028,0.363,0.334,0.0735214850743282,"A-B01","ARID5B"
4.0561730188796e-06,0.0584264872468307,0.327,0.301,0.0735465291783249,"A-B01","AKAP10"
4.08444482023207e-06,0.0776759779141452,0.227,0.205,0.0740591534804479,"A-B01","PANK2"
4.10628651709399e-06,0.0519392434226393,0.415,0.385,0.0744551871279483,"A-B01","PGM3"
4.1659070656038e-06,0.0454541190020081,0.326,0.3,0.0755362269135281,"A-B01","SPOUT1"
4.22918304362325e-06,0.0501543953831641,0.431,0.401,0.0766835469469768,"A-B01","MAPK9"
4.24145953753065e-06,-0.0487638549594112,0.901,0.895,0.0769061443345057,"A-B01","GPX4"
4.24411787065878e-06,0.0371879334661953,0.48,0.447,0.0769543452307851,"A-B01","COA7"
4.25285799428433e-06,0.0598967894950139,0.432,0.404,0.0771128211523635,"A-B01","CDKN1A"
4.26336465234299e-06,0.0508734279775405,0.389,0.358,0.0773033278762832,"A-B01","FBXL6"
4.27874248777455e-06,0.0432297816772017,0.434,0.403,0.0775821587883281,"A-B01","PCYOX1"
4.28391008367415e-06,0.0409154524933174,0.605,0.571,0.0776758576371798,"A-B01","DNAAF5"
4.2926208876792e-06,0.0422143361750967,0.359,0.33,0.0778338019353992,"A-B01","VPS53"
4.30074151626429e-06,0.0669456891128672,0.152,0.135,0.0779810451729041,"A-B01","NUDT12"
4.30793076712016e-06,0.041633109776593,0.204,0.184,0.0781114006694227,"A-B01","DYNC2H1"
4.33281453573637e-06,0.0402865198411168,0.398,0.366,0.0785625931619719,"A-B01","ITPR2"
4.34251023944442e-06,0.0798589074661318,0.26,0.238,0.0787383956616061,"A-B01","TOP3B"
4.42434362397095e-06,0.0382577817750516,0.443,0.412,0.0802221985898412,"A-B01","DMWD"
4.42819023346928e-06,0.048744577354856,0.159,0.142,0.080291945313265,"A-B01","ZNF75A"
4.43893907432719e-06,0.042620103268852,0.858,0.831,0.0804868432957006,"A-B01","M6PR"
4.45736103297986e-06,0.0458409406228018,0.64,0.604,0.0808208702499908,"A-B01","GUSB"
4.50445012349072e-06,0.0470219830724387,0.363,0.336,0.0816746896391338,"A-B01","MBD6"
4.51548909335429e-06,0.0743746739309437,0.184,0.166,0.0818748482407001,"A-B01","BBS7"
4.54118643307673e-06,0.0765814660305346,0.14,0.124,0.0823407924045472,"A-B01","PGBD1"
4.54655931150585e-06,0.0388121999359493,0.504,0.472,0.0824382134362241,"A-B01","PARP9"
4.63638948162176e-06,0.0545532278432991,0.38,0.355,0.0840670140807658,"A-B01","PPARGC1A"
4.63709310398383e-06,0.0562892905311068,0.17,0.152,0.0840797721614348,"A-B01","TMEM131L"
4.64067378996163e-06,0.0362544702654162,0.781,0.747,0.0841446971595844,"A-B01","SNRPB"
4.64801606055826e-06,0.0739181883865161,0.256,0.235,0.0842778272100423,"A-B01","NRP1"
4.65426184773358e-06,-0.0386948166274235,0.959,0.951,0.0843910758231054,"A-B01","SRM"
4.6584895966723e-06,0.0278104931923711,0.295,0.269,0.0844677333668621,"A-B01","ATE1"
4.66112072020078e-06,0.0347401941696155,0.377,0.347,0.0845154408986806,"A-B01","ARL8A"
4.71477142437066e-06,0.0469560930738264,0.35,0.322,0.0854882354666887,"A-B01","TMEM87B"
4.7154905232584e-06,-0.0263184830450092,0.997,0.997,0.0855012741677214,"A-B01","ACTB"
4.73139885768659e-06,-0.0875124652089309,0.707,0.696,0.0857897240875733,"A-B01","PYCR1"
4.7371602541193e-06,0.0415297849458531,0.814,0.787,0.0858941897276911,"A-B01","SNX5"
4.74170446567935e-06,0.0616667968663045,0.229,0.208,0.085976585371698,"A-B01","VPS18"
4.74328332635573e-06,0.0783603327154196,0.145,0.129,0.0860052132734821,"A-B01","CCDC186"
4.7917480701181e-06,0.0621955095619078,0.283,0.26,0.0868839760073814,"A-B01","COL16A1"
4.8094507529032e-06,0.0914961796103403,0.327,0.303,0.0872049610516408,"A-B01","HSPG2"
4.81535810869978e-06,0.0341178191418887,0.86,0.836,0.0873120732269444,"A-B01","SNRPG"
4.84693226634635e-06,0.0464096743394364,0.217,0.196,0.087884575853392,"A-B01","LINS1"
4.87663142275646e-06,0.0462193261038427,0.457,0.427,0.0884230809574201,"A-B01","ICAM1"
4.87838592120107e-06,0.0501850946725709,0.52,0.484,0.0884548935232177,"A-B01","MYO9B"
4.8952339644046e-06,0.0700963146260389,0.166,0.148,0.0887603822425843,"A-B01","TMEM234"
4.92880607774225e-06,0.029903764843415,0.543,0.508,0.0893691118016225,"A-B01","QTRT1"
4.92944332674846e-06,0.109015279061518,0.136,0.121,0.0893806664006031,"A-B01","NCR3LG1"
4.98056710497701e-06,0.0479858650520515,0.281,0.258,0.0903076427474431,"A-B01","LRIG2"
4.99100146938415e-06,0.0463246852545174,0.609,0.574,0.0904968386428735,"A-B01","USP39"
5.10983403671722e-06,-0.0493950111639729,0.921,0.917,0.0926515107537567,"A-B01","NDUFAF8"
5.13204062627337e-06,0.0529333507305887,0.218,0.198,0.0930541606355888,"A-B01","MAPK8IP3"
5.15115438453687e-06,0.0254654430952238,0.381,0.351,0.0934007313004225,"A-B01","DDX50"
5.20979125940938e-06,0.0367865144559931,0.386,0.358,0.094463935115611,"A-B01","RITA1"
5.24394280684884e-06,0.0493948126247119,0.186,0.168,0.0950831709737832,"A-B01","ANK3"
5.25382478361397e-06,0.0479965986235749,0.258,0.236,0.0952623509764886,"A-B01","AADAT"
5.29384615108775e-06,0.0381028032173762,0.51,0.474,0.095988018411523,"A-B01","TEX2"
5.30609359904287e-06,0.0827029131990407,0.231,0.21,0.0962100891378453,"A-B01","STARD13"
5.38741796638591e-06,0.0731330195382291,0.194,0.176,0.0976846625665093,"A-B01","NSUN6"
5.41934128834984e-06,0.0389651659065618,0.723,0.687,0.0982634962403593,"A-B01","CSNK2B"
5.43239297974621e-06,0.0363249251852042,0.863,0.844,0.0985001495087582,"A-B01","APMAP"
